price,cost,sales,profit_margin,inventory,discount_percentage,delivery_days,category,material,color,location,season,store_type,brand,revenue,Profit,Profit_Status,Profit_Margin_%,Revenue_per_Sale,Revenue_per_Inventory,Unit_Cost,Is_High_Value,Price_Category
335.3639622,181.8211105,8,45.7839449,157,7.290057424,9,Desk,Glass,White,Urban,Winter,Retail,BrandC,1751.835974,1570.014863,Profit,89.62111104,218.9794967,11.15819092,22.72763882,Yes,Medium
106.8191337,89.25182399,38,16.44584552,105,23.86385764,4,Table,Plastic,Green,Suburban,Winter,Retail,BrandD,-1195.827137,-1285.078961,Loss,107.4636058,-31.46913518,-11.38882988,2.34873221,No,Medium
354.2799029,272.2305169,38,23.15948078,138,1.488738832,8,Table,Wood,Brown,Rural,Winter,Online,BrandB,2875.992596,2603.762079,Profit,90.53438047,75.68401569,20.84052606,7.163960971,Yes,Medium
196.2968069,152.8778507,29,22.11903336,16,25.65265992,3,Bed,Metal,Blue,Urban,Fall,Online,BrandA,7102.952439,6950.074588,Profit,97.84768585,244.9293944,443.9345274,5.271650025,Yes,Medium
358.8472385,231.5257752,41,35.48068638,153,19.7448743,4,Bed,Metal,Red,Urban,Fall,Online,BrandB,15648.33599,15416.81022,Profit,98.52044476,381.6667315,102.2767058,5.646970127,Yes,Medium
81.33851667,69.27697627,36,14.82881775,22,13.03269778,4,Chair,Glass,White,Rural,Summer,Online,BrandB,-3206.109963,-3275.38694,Loss,102.1607798,-89.05861009,-145.7322711,1.924360452,No,Low
128.6966467,101.6894804,26,20.98513599,183,10.39298547,6,Table,Metal,White,Rural,Fall,Retail,BrandC,10382.66849,10280.97901,Profit,99.02058435,399.3334034,56.73589338,3.911133861,Yes,Medium
435.0817665,237.1353069,31,45.49638134,179,0.577468915,9,Sofa,Glass,Black,Urban,Summer,Online,BrandD,6502.76456,6265.629253,Profit,96.35331551,209.7665987,36.32829363,7.649526028,Yes,High
152.2308007,100.945951,44,33.68887862,47,24.75644837,6,Table,Plastic,Black,Rural,Fall,Online,BrandA,8582.120885,8481.174934,Profit,98.82376452,195.0482019,182.5983167,2.294226159,Yes,Medium
426.6685064,364.6104872,12,14.54478552,19,4.281655619,1,Table,Plastic,Brown,Suburban,Winter,Online,BrandC,8688.211936,8323.601448,Profit,95.80338866,724.0176613,457.2743124,30.38420727,Yes,High
175.6742398,91.15361778,17,48.11213193,1,9.286259756,5,Chair,Wood,Green,Rural,Winter,Online,BrandB,8074.955539,7983.801921,Profit,98.87115641,474.9973846,8074.955539,5.361977516,Yes,Medium
339.2968595,300.1306857,15,11.54333521,87,17.07320941,9,Sofa,Metal,Red,Rural,Spring,Retail,BrandC,-5633.467634,-5933.59832,Loss,105.3276366,-375.5645089,-64.75250154,20.00871238,No,Medium
362.3677581,279.6265259,9,22.83349727,30,7.379778002,5,Table,Wood,Black,Urban,Spring,Retail,BrandB,8354.995849,8075.369323,Profit,96.65318175,928.3328721,278.4998616,31.06961399,Yes,Medium
280.6946389,211.2368603,39,24.74496089,154,14.91421391,6,Sofa,Fabric,Black,Rural,Summer,Retail,BrandA,8590.207133,8378.970272,Profit,97.54095731,220.2617213,55.7805658,5.416329751,Yes,Medium
187.3898045,113.9749207,42,39.17762974,129,24.28028486,3,Bed,Wood,Blue,Urban,Summer,Retail,BrandC,4257.617311,4143.642391,Profit,97.32303511,101.3718407,33.00478536,2.713688589,Yes,Medium
145.6899694,87.34357192,48,40.04832845,77,14.11613804,8,Bed,Glass,Blue,Suburban,Spring,Online,BrandC,10131.00764,10043.66407,Profit,99.13785899,211.0626591,131.5715278,1.819657748,Yes,Medium
64.93520955,56.93670393,12,12.31767122,3,28.46932032,4,Sofa,Glass,Brown,Rural,Summer,Retail,BrandC,5360.814314,5303.87761,Profit,98.93790942,446.7345262,1786.938105,4.744725328,Yes,Low
186.7758806,115.6719804,32,38.06910183,140,25.42501861,4,Table,Wood,Brown,Rural,Fall,Retail,BrandC,-5485.947647,-5601.619627,Loss,102.1085141,-171.435864,-39.18534033,3.614749387,No,Medium
343.9232557,278.6473505,25,18.97978813,162,9.991177061,5,Sofa,Plastic,Black,Urban,Winter,Online,BrandC,1290.093424,1011.446074,Profit,78.40099444,51.60373697,7.963539656,11.14589402,Yes,Medium
472.2371683,310.3772741,39,34.27512807,127,11.99886374,9,Sofa,Fabric,Green,Urban,Spring,Retail,BrandA,22203.45159,21893.07432,Profit,98.60212151,569.3192716,174.8303275,7.958391643,Yes,High
442.042017,245.6434686,18,44.42983717,199,12.69980181,8,Bed,Wood,Red,Rural,Spring,Retail,BrandD,9321.209411,9075.565942,Profit,97.36468244,517.8449673,46.8402483,13.64685937,Yes,High
394.7291494,199.0564309,15,49.57138809,193,18.78538359,7,Sofa,Plastic,Black,Urban,Fall,Retail,BrandA,5717.428008,5518.371577,Profit,96.51842698,381.1618672,29.62397932,13.27042872,Yes,Medium
404.8013045,290.5270842,32,28.22970652,133,8.603871876,5,Desk,Wood,Green,Rural,Summer,Online,BrandC,6910.775897,6620.248813,Profit,95.79602799,215.9617468,51.96072103,9.078971382,Yes,High
349.2432066,310.9352527,6,10.96884726,30,29.07747416,9,Desk,Metal,Green,Suburban,Spring,Online,BrandB,3680.360875,3369.425622,Profit,91.55150097,613.3934791,122.6786958,51.82254211,Yes,Medium
167.1290859,108.2419008,44,35.23455225,137,18.26052662,9,Bed,Glass,Black,Rural,Spring,Online,BrandB,12105.51978,11997.27788,Profit,99.10584673,275.1254496,88.36145828,2.4600432,Yes,Medium
458.2377638,294.5904885,43,35.71230664,20,11.98204976,2,Table,Metal,Green,Suburban,Fall,Retail,BrandC,28932.91859,28638.3281,Profit,98.98181551,672.8585718,1446.645929,6.850941592,Yes,High
351.8295404,224.3394085,35,36.23633529,22,19.35029446,4,Table,Metal,White,Suburban,Winter,Online,BrandD,8160.297615,7935.958206,Profit,97.25084281,233.1513604,370.9226189,6.409697385,Yes,Medium
302.1982839,214.0221237,34,29.17824651,130,11.86215032,8,Bed,Fabric,Green,Urban,Spring,Online,BrandC,13441.36725,13227.34512,Profit,98.40773546,395.3343308,103.3951327,6.294768344,Yes,Medium
99.94526115,67.58957731,38,32.37340466,159,24.53387043,1,Table,Plastic,Black,Urban,Spring,Retail,BrandA,12140.55107,12072.96149,Profit,99.44327422,319.4881861,76.35566711,1.778673087,Yes,Low
251.1749947,213.992518,5,14.80341493,147,17.03522882,5,Chair,Glass,Green,Urban,Fall,Online,BrandD,-6201.535535,-6415.528053,Loss,103.4506376,-1240.307107,-42.18731657,42.79850361,No,Medium
257.161222,180.5807488,18,29.77916833,28,1.259115102,8,Desk,Metal,Black,Urban,Spring,Retail,BrandD,13566.26134,13385.68059,Profit,98.6688982,753.6811853,484.5093334,10.03226382,Yes,Medium
439.0536243,308.6999798,16,29.68968647,104,5.302706023,2,Chair,Glass,Blue,Rural,Spring,Retail,BrandA,7655.568355,7346.868375,Profit,95.96764126,478.4730222,73.61123419,19.29374874,Yes,High
295.9916991,164.3785869,8,44.46513621,51,25.94981919,2,Chair,Plastic,Black,Suburban,Winter,Online,BrandD,2127.780602,1963.402015,Profit,92.27464585,265.9725752,41.72118827,20.54732336,Yes,Medium
221.180247,197.5351533,25,10.69041836,114,16.88699479,8,Chair,Wood,Green,Rural,Spring,Retail,BrandC,1887.094826,1689.559672,Profit,89.5323144,75.48379303,16.55346338,7.901406132,Yes,Medium
489.5601478,293.7307801,32,40.00108437,173,28.5103043,9,Bed,Metal,Black,Suburban,Fall,Retail,BrandC,9380.048916,9086.318136,Profit,96.86855812,293.1265286,54.21993593,9.179086877,Yes,High
99.824267,52.8415392,26,47.0654373,161,2.172669386,7,Chair,Plastic,Red,Suburban,Winter,Retail,BrandB,-1186.020202,-1238.861741,Loss,104.4553659,-45.6161616,-7.366585103,2.032366892,No,Low
240.1467927,183.7743743,22,23.47415004,100,8.857818903,8,Sofa,Glass,Black,Suburban,Winter,Online,BrandA,50.1303269,-133.6440474,Loss,-266.5932095,2.278651223,0.501303269,8.35338065,No,Medium
68.91110383,50.86649341,31,26.18534519,83,5.806301197,5,Table,Plastic,Black,Rural,Winter,Retail,BrandD,4260.319967,4209.453474,Profit,98.80604054,137.4296764,51.32915623,1.640854626,Yes,Low
382.9568543,255.0715767,43,33.39417384,60,16.61520877,1,Bed,Wood,Red,Urban,Summer,Online,BrandD,19294.53145,19039.45987,Profit,98.67801103,448.7100337,321.5755241,5.931897132,Yes,Medium
463.1344485,309.7799312,10,33.11231064,124,11.48378493,4,Sofa,Plastic,Red,Rural,Fall,Online,BrandD,-1139.24058,-1449.020512,Loss,127.1917922,-113.924058,-9.187424036,30.97799312,No,High
176.0167983,143.2821743,12,18.59744316,199,4.718206022,2,Sofa,Glass,Red,Suburban,Summer,Retail,BrandC,-1463.294719,-1606.576893,Loss,109.7917509,-121.9412266,-7.353239795,11.94018119,No,Medium
436.2537546,252.2790269,28,42.1714944,70,19.28255742,3,Desk,Metal,Brown,Rural,Spring,Retail,BrandA,11141.44536,10889.16633,Profit,97.73567056,397.9087627,159.1635051,9.009965247,Yes,High
181.4982037,150.2989034,6,17.18986724,69,16.08895097,3,Desk,Metal,White,Suburban,Winter,Retail,BrandC,-4658.720736,-4809.01964,Loss,103.226184,-776.4534561,-67.51769183,25.04981724,No,Medium
459.8465727,349.2529411,20,24.05011544,138,8.242087539,9,Sofa,Fabric,Brown,Urban,Summer,Retail,BrandD,9659.562518,9310.309576,Profit,96.38438138,482.9781259,69.99682984,17.46264706,Yes,High
389.2828566,259.8805285,5,33.24120905,107,14.39314073,4,Desk,Glass,Black,Urban,Spring,Retail,BrandC,317.8184295,57.93790108,Profit,18.22987458,63.56368591,2.970265697,51.97610569,No,Medium
412.2080496,281.6252579,23,31.67885534,190,22.37214945,2,Table,Fabric,Brown,Rural,Summer,Online,BrandD,-829.9998082,-1111.625066,Loss,133.9307618,-36.08694818,-4.368420043,12.24457643,No,High
58.10295002,35.01625895,9,39.73411171,20,6.158150237,3,Table,Fabric,Brown,Urban,Winter,Online,BrandD,2848.876008,2813.859749,Profit,98.77087459,316.5417786,142.4438004,3.890695439,Yes,Low
483.2646607,387.0204415,29,19.91542669,130,8.787172401,3,Desk,Wood,Red,Suburban,Spring,Retail,BrandC,9978.083607,9591.063166,Profit,96.12129486,344.0718485,76.75448929,13.34553246,Yes,High
377.0019464,265.8428837,16,29.48501031,81,10.38332961,7,Chair,Glass,Red,Suburban,Winter,Online,BrandD,10530.94801,10265.10513,Profit,97.47560349,658.1842509,130.0117039,16.61518023,Yes,Medium
187.1379929,117.5866265,46,37.16581829,87,22.40179312,8,Sofa,Metal,Blue,Urban,Winter,Online,BrandC,5702.444368,5584.857742,Profit,97.93796101,123.9661819,65.54533756,2.556231011,Yes,Medium
423.2275992,312.5197434,22,26.15799537,110,25.40767799,6,Table,Glass,Brown,Urban,Summer,Online,BrandB,3388.743916,3076.224173,Profit,90.77771141,154.0338144,30.80676287,14.20544288,Yes,High
176.6845393,158.7146228,8,10.17062192,9,11.29165489,4,Desk,Wood,White,Urban,Fall,Retail,BrandC,1087.647747,928.9331238,Profit,85.40753444,135.9559683,120.8497496,19.83932785,Yes,Medium
442.7392278,298.4526881,20,32.58950881,154,8.898625855,6,Desk,Glass,Black,Rural,Spring,Online,BrandB,14276.68423,13978.23154,Profit,97.90950978,713.8342116,92.70574177,14.92263441,Yes,High
100.6611757,87.40173938,14,13.17234397,11,26.68340275,1,Table,Glass,Green,Rural,Spring,Online,BrandB,10242.33152,10154.92978,Profit,99.14666168,731.5951085,931.1210472,6.242981384,Yes,Medium
366.6586899,233.9307139,39,36.1993264,6,29.98094797,8,Table,Fabric,White,Suburban,Fall,Online,BrandC,12977.86218,12743.93147,Profit,98.19746341,332.7656969,2162.97703,5.998223434,Yes,Medium
293.3143145,153.0787118,37,47.81069172,144,20.11060919,1,Chair,Glass,White,Rural,Spring,Retail,BrandA,5724.941451,5571.862739,Profit,97.32610869,154.7281473,39.75653786,4.137262481,Yes,Medium
93.44051159,54.35405056,34,41.83031575,192,29.69941845,5,Desk,Fabric,Blue,Rural,Summer,Online,BrandA,2396.468498,2342.114447,Profit,97.73191049,70.48436757,12.48160676,1.598648546,Yes,Low
158.8522227,106.030373,11,33.25219427,191,19.79898833,2,Desk,Fabric,Black,Suburban,Spring,Retail,BrandC,909.3254679,803.2950948,Profit,88.3396675,82.66595162,4.760866324,9.63912482,No,Medium
55.58181632,32.67399147,40,41.21460286,113,22.00380816,6,Bed,Plastic,Black,Suburban,Summer,Online,BrandC,982.8670595,950.193068,Profit,96.67564487,24.57167649,8.697938579,0.816849787,No,Low
260.9455845,130.4964901,33,49.99091847,25,11.65968005,9,Chair,Wood,Red,Urban,Spring,Retail,BrandD,6335.215266,6204.718776,Profit,97.94014119,191.9762202,253.4086106,3.954439093,Yes,Medium
185.5693673,160.7031863,31,13.39993849,14,12.98902641,5,Table,Fabric,Red,Urban,Summer,Online,BrandD,178.3003951,17.59720887,Profit,9.869416643,5.751625649,12.73574251,5.18397375,No,Medium
319.2608679,267.3975033,44,16.24482355,32,4.32406992,4,Table,Glass,White,Rural,Fall,Retail,BrandC,18318.14962,18050.75212,Profit,98.5402592,416.3215823,572.4421757,6.077215983,Yes,Medium
183.7570135,146.4390682,34,20.30831074,61,24.68250044,2,Sofa,Fabric,Blue,Suburban,Spring,Online,BrandA,9009.539538,8863.100469,Profit,98.37462206,264.986457,147.6973695,4.307031417,Yes,Medium
184.9636002,104.8976368,7,43.28741617,46,27.93177093,3,Table,Fabric,Black,Rural,Summer,Retail,BrandD,1048.912866,944.015229,Profit,89.99939459,149.8446951,22.8024536,14.98537669,Yes,Medium
384.4369394,210.7273517,49,45.18545695,94,18.70314401,6,Desk,Fabric,Blue,Rural,Winter,Retail,BrandD,21607.96039,21397.23304,Profit,99.02476982,440.9787835,229.8719191,4.300558197,Yes,Medium
71.66427619,37.77007627,23,47.29581002,34,10.30941925,8,Table,Metal,Green,Suburban,Winter,Online,BrandA,4433.603322,4395.833246,Profit,99.14809527,192.7653618,130.4000977,1.642177229,Yes,Low
456.3027478,360.3019773,46,21.03883245,192,4.620489761,8,Desk,Metal,Black,Suburban,Winter,Online,BrandC,14437.91559,14077.61361,Profit,97.50447372,313.8677302,75.19747704,7.83265168,Yes,High
433.5187435,377.8216358,7,12.84768157,199,7.954686891,5,Desk,Metal,Red,Suburban,Spring,Retail,BrandA,1021.210877,643.3892413,Profit,63.00258406,145.8872681,5.13171295,53.97451939,Yes,High
350.5121075,235.6192609,25,32.77856716,75,7.662312626,5,Chair,Metal,White,Suburban,Summer,Retail,BrandB,15493.2231,15257.60384,Profit,98.47921082,619.728924,206.576308,9.424770436,Yes,Medium
316.9497065,173.5794937,3,45.23437312,122,18.40583652,3,Table,Plastic,Blue,Rural,Winter,Online,BrandD,-1027.401902,-1200.981396,Loss,116.8949944,-342.4673008,-8.421327069,57.85983123,No,Medium
451.5361242,318.3136094,38,29.50428717,82,28.35112396,7,Chair,Fabric,Red,Rural,Spring,Retail,BrandD,8827.131188,8508.817578,Profit,96.39391777,232.292926,107.6479413,8.376673932,Yes,High
133.3985808,85.31276295,20,36.0467237,24,1.448156609,6,Desk,Plastic,White,Rural,Summer,Online,BrandD,6241.381048,6156.068285,Profit,98.63311081,312.0690524,260.0575437,4.265638147,Yes,Medium
85.53612299,55.59248982,34,35.00700303,56,0.030668988,1,Table,Glass,Red,Suburban,Winter,Online,BrandA,1506.249196,1450.656706,Profit,96.30921032,44.30144694,26.89730707,1.63507323,Yes,Low
157.7795765,118.1031013,49,25.14677503,31,18.00545833,4,Table,Wood,Black,Urban,Winter,Retail,BrandA,9143.085733,9024.982632,Profit,98.70827963,186.5935864,294.9382495,2.410267374,Yes,Medium
407.5602254,320.9484792,44,21.25127547,62,8.521813862,6,Chair,Plastic,Blue,Rural,Spring,Online,BrandC,16223.88249,15902.93401,Profit,98.02175294,368.7246021,261.6755241,7.294283618,Yes,High
65.60162003,35.70312012,44,45.57585605,11,26.41645027,6,Chair,Metal,Green,Urban,Summer,Retail,BrandD,-1859.310018,-1895.013138,Loss,101.9202349,-42.25704587,-169.0281835,0.811434548,No,Low
312.2630758,160.5769439,30,48.57639077,62,9.817509237,3,Desk,Metal,Brown,Urban,Spring,Online,BrandB,4982.638797,4822.061853,Profit,96.77727103,166.0879599,80.36514189,5.352564796,Yes,Medium
497.9468823,447.0229108,17,10.22678789,76,8.692128016,6,Desk,Glass,Red,Urban,Winter,Online,BrandC,-699.4459564,-1146.468867,Loss,163.9110008,-41.14387979,-9.203236269,26.29546534,No,High
435.0632422,258.0322411,10,40.69086604,91,8.085318637,6,Table,Fabric,Brown,Suburban,Spring,Online,BrandA,-1527.042863,-1785.075104,Loss,116.8975114,-152.7042863,-16.7806908,25.80322411,No,High
284.6505601,148.4544357,35,47.846779,0,4.345584818,9,Table,Wood,Blue,Suburban,Spring,Online,BrandB,12671.7209,12523.26647,Profit,98.82845876,362.0491686,56.80452473,4.241555305,Yes,Medium
78.63840918,45.29180212,20,42.40498684,178,17.44591423,9,Bed,Plastic,Black,Rural,Winter,Online,BrandC,7327.236315,7281.944513,Profit,99.3818706,366.3618158,41.16424896,2.264590106,Yes,Low
424.1180815,218.6681316,18,48.44168615,69,5.04640807,2,Bed,Fabric,Red,Rural,Winter,Online,BrandA,4196.7451,3978.076968,Profit,94.78957796,233.1525055,60.82239275,12.14822953,Yes,High
319.5403287,209.8499172,45,34.32756422,135,12.73893479,4,Sofa,Fabric,Black,Suburban,Summer,Online,BrandB,5672.62846,5462.778543,Profit,96.30065818,126.0584102,42.01947008,4.663331492,Yes,Medium
101.7198487,83.50799958,44,17.90392862,195,13.82916157,9,Desk,Plastic,Green,Suburban,Summer,Online,BrandC,9545.911895,9462.403896,Profit,99.1251962,216.9525431,48.95339434,1.897909081,Yes,Medium
92.23577817,58.70786803,27,36.35022201,132,0.614761406,4,Sofa,Plastic,Green,Urban,Winter,Online,BrandB,8312.196572,8253.488704,Profit,99.29371415,307.8591323,62.97118615,2.174365483,Yes,Low
459.3320687,311.2771076,49,32.23266372,85,0.504218395,8,Sofa,Plastic,White,Suburban,Winter,Online,BrandA,26008.57935,25697.30224,Profit,98.80317528,530.7873336,305.9832864,6.352594034,Yes,High
351.1401183,270.460307,36,22.97652906,38,15.60638066,3,Chair,Plastic,White,Suburban,Fall,Online,BrandC,3413.575852,3143.115545,Profit,92.07692113,94.82155145,89.83094348,7.512786306,Yes,Medium
423.1790597,297.7308555,23,29.6442372,22,20.88104197,3,Chair,Metal,White,Suburban,Fall,Online,BrandA,10276.33949,9978.608631,Profit,97.1027538,446.797369,467.1063403,12.9448198,Yes,High
445.5405051,376.293831,32,15.54217256,67,28.26427447,9,Bed,Fabric,Black,Suburban,Summer,Retail,BrandD,12985.46918,12609.17535,Profit,97.10219303,405.7959118,193.8129728,11.75918222,Yes,High
307.2975584,260.1010386,10,15.358573,179,5.373578525,8,Sofa,Fabric,White,Urban,Spring,Retail,BrandD,7410.726306,7150.625267,Profit,96.49020855,741.0726306,41.40070562,26.01010386,Yes,Medium
282.8508583,142.5467286,11,49.60357218,3,3.097764283,1,Bed,Metal,Blue,Rural,Winter,Online,BrandB,3769.921986,3627.375257,Profit,96.21884142,342.7201805,1256.640662,12.95879351,Yes,Medium
243.6923346,197.6877357,38,18.87814774,125,1.562637208,2,Desk,Fabric,Brown,Urban,Winter,Online,BrandD,5364.728517,5167.040781,Profit,96.31504679,141.1770662,42.91782814,5.202308834,Yes,Medium
192.6259645,131.8126839,6,31.57065599,174,13.08124749,3,Table,Plastic,Brown,Suburban,Spring,Retail,BrandA,-1018.139673,-1149.952356,Loss,112.9464245,-169.6899454,-5.851377429,21.96878065,No,Medium
245.5681824,219.915201,41,10.44637835,20,18.69442102,2,Chair,Wood,Black,Suburban,Summer,Online,BrandB,14071.35062,13851.43542,Profit,98.4371422,343.2036736,703.5675308,5.363785389,Yes,Medium
398.2458451,276.1009891,47,30.67071696,183,25.2166007,3,Desk,Fabric,Black,Rural,Fall,Online,BrandC,15895.33519,15619.2342,Profit,98.26300619,338.1986211,86.85975514,5.87448913,Yes,Medium
320.865544,287.0971337,34,10.52416218,104,20.47934647,8,Desk,Wood,White,Rural,Summer,Online,BrandA,2134.964018,1847.866885,Profit,86.55260083,62.79305936,20.52850018,8.444033345,Yes,Medium
451.6354805,362.1338586,36,19.81722555,65,6.250823672,6,Chair,Wood,Brown,Rural,Spring,Retail,BrandC,23774.90033,23412.76647,Profit,98.47682281,660.4138981,365.7676974,10.05927385,Yes,High
249.5210065,149.5733596,37,40.05580462,186,13.85311099,7,Chair,Metal,Brown,Urban,Winter,Online,BrandC,13731.05594,13581.48258,Profit,98.91069296,371.10962,73.8228814,4.042523234,Yes,Medium
323.1903104,231.1967714,17,28.46420083,6,27.31039039,6,Sofa,Glass,White,Rural,Fall,Retail,BrandC,12306.23149,12075.03472,Profit,98.12130325,723.8959699,2051.038581,13.59981008,Yes,Medium
334.0883989,299.6286024,40,10.31457442,48,9.802231874,1,Bed,Fabric,Black,Suburban,Spring,Retail,BrandC,17725.17309,17425.54449,Profit,98.30958716,443.1293274,369.2744395,7.490715059,Yes,Medium
316.263723,266.6141906,40,15.69877569,15,14.96191095,3,Desk,Metal,Green,Suburban,Winter,Online,BrandA,6115.795999,5849.181808,Profit,95.64056436,152.8949,407.7197333,6.665354764,Yes,Medium
366.1851979,197.3543251,12,46.10532425,144,28.75696004,1,Sofa,Metal,Green,Suburban,Summer,Retail,BrandD,4780.602361,4583.248036,Profit,95.87176866,398.3835301,33.1986275,16.44619375,Yes,Medium
156.8450608,122.7389139,21,21.74512013,83,22.04124017,9,Sofa,Wood,White,Urban,Fall,Retail,BrandA,5585.234754,5462.49584,Profit,97.80243948,265.9635597,67.29198499,5.844710185,Yes,Medium
280.5636999,179.0646848,40,36.17681657,86,22.43221157,9,Desk,Fabric,Green,Rural,Winter,Retail,BrandD,1983.562255,1804.49757,Profit,90.97257047,49.58905637,23.06467738,4.476617121,Yes,Medium
96.90116126,48.72121635,19,49.72070952,97,7.570020132,5,Desk,Metal,Blue,Rural,Winter,Online,BrandC,-4160.183076,-4208.904292,Loss,101.1711315,-218.957004,-42.88848532,2.564274545,No,Low
223.0300974,147.5104087,3,33.86076124,74,12.44094355,4,Table,Plastic,Blue,Rural,Winter,Online,BrandD,4302.840315,4155.329906,Profit,96.57178984,1434.280105,58.14649074,49.17013622,Yes,Medium
269.4501809,160.026939,18,40.60982313,33,2.470264893,9,Bed,Metal,Blue,Rural,Winter,Retail,BrandC,8843.734339,8683.7074,Profit,98.19050491,491.3185744,267.9919497,8.8903855,Yes,Medium
343.5009168,284.2633965,19,17.24522918,160,18.19577601,9,Desk,Plastic,Black,Suburban,Winter,Online,BrandB,17180.06207,16895.79868,Profit,98.34538784,904.2137934,107.375388,14.96123139,Yes,Medium
477.7389737,303.3318784,47,36.50677565,25,3.111904936,3,Chair,Glass,Black,Urban,Summer,Retail,BrandC,20453.05998,20149.7281,Profit,98.51693645,435.1714889,818.1223992,6.453869753,Yes,High
320.2929799,266.1665019,6,16.89905224,65,25.07728747,5,Table,Plastic,Black,Rural,Spring,Online,BrandD,-6974.893533,-7241.060035,Loss,103.8160654,-1162.482256,-107.3060544,44.36108366,No,Medium
384.6172623,192.4006222,16,49.97608245,124,24.43661361,3,Bed,Plastic,Black,Suburban,Fall,Online,BrandB,3894.414358,3702.013736,Profit,95.05957496,243.4008974,31.4065674,12.02503889,Yes,Medium
277.8197268,173.1171562,8,37.687234,62,16.00815303,2,Chair,Wood,Black,Suburban,Summer,Retail,BrandB,6084.06684,5910.949683,Profit,97.15458162,760.5083549,98.13011032,21.63964453,Yes,Medium
335.3468141,200.0230016,48,40.35339143,86,4.234980996,1,Chair,Metal,White,Urban,Fall,Online,BrandC,13594.46353,13394.44053,Profit,98.52864366,283.2179903,158.0751574,4.167145866,Yes,Medium
81.91949726,48.61323695,18,40.65730556,40,0.767369496,2,Bed,Glass,Green,Rural,Winter,Retail,BrandA,1971.964655,1923.351418,Profit,97.53478153,109.5535919,49.29911638,2.700735386,Yes,Low
164.4762114,86.72413644,48,47.27253521,185,23.90126003,8,Table,Metal,White,Urban,Spring,Online,BrandD,2797.39873,2710.674593,Profit,96.89982928,58.2791402,15.12107421,1.806752843,Yes,Medium
212.8338919,122.3475007,43,42.51502918,97,18.0042145,8,Chair,Plastic,Green,Rural,Winter,Retail,BrandB,13469.6131,13347.2656,Profit,99.09167769,313.2468164,138.8619908,2.845290713,Yes,Medium
262.6220098,189.6708227,39,27.7780172,123,21.3278891,3,Sofa,Plastic,White,Urban,Summer,Online,BrandA,11780.87878,11591.20796,Profit,98.39001125,302.073815,95.7795023,4.863354428,Yes,Medium
70.54193548,43.49223734,49,38.34555709,78,9.114213772,7,Bed,Metal,Blue,Rural,Summer,Retail,BrandC,-958.8556505,-1002.347888,Loss,104.5358483,-19.56848266,-12.29302116,0.88759668,No,Low
113.0108439,75.37347659,49,33.30420871,9,15.28448214,7,Bed,Glass,Red,Rural,Fall,Online,BrandC,2081.520467,2006.14699,Profit,96.37892215,42.48000952,231.2800519,1.538234216,Yes,Medium
174.5664385,113.5985429,12,34.92532479,14,22.41522512,2,Desk,Glass,Black,Urban,Winter,Online,BrandC,-1772.215949,-1885.814492,Loss,106.4099718,-147.6846624,-126.5868535,9.466545241,No,Medium
487.1897109,414.2876023,45,14.963803,41,13.87689925,9,Table,Wood,Red,Rural,Winter,Retail,BrandC,9583.122082,9168.834479,Profit,95.67690364,212.9582685,233.7346849,9.206391163,Yes,High
199.1061532,171.6533171,10,13.78804004,92,18.04152668,3,Sofa,Plastic,Red,Urban,Spring,Online,BrandD,-2178.072876,-2349.726193,Loss,107.8809722,-217.8072876,-23.67470518,17.16533171,No,Medium
266.9184762,186.0909675,7,30.28172113,184,23.69184785,2,Sofa,Plastic,Blue,Urban,Spring,Retail,BrandB,-7438.551224,-7624.642191,Loss,102.5017098,-1062.650175,-40.42690883,26.58442394,No,Medium
138.2439707,87.37881318,46,36.79376199,16,6.456619358,3,Desk,Wood,Red,Rural,Winter,Online,BrandD,10616.52996,10529.15115,Profit,99.17695506,230.7941296,663.5331226,1.899539417,Yes,Medium
324.851032,176.3032436,1,45.72797184,187,1.977866681,2,Chair,Metal,Red,Rural,Fall,Retail,BrandB,5382.80157,5206.498326,Profit,96.72469361,5382.80157,28.78503513,176.3032436,Yes,Medium
176.307447,155.3905345,49,11.86388482,8,15.95470532,8,Chair,Plastic,Blue,Urban,Spring,Retail,BrandA,5766.781188,5611.390654,Profit,97.30541997,117.689412,720.8476485,3.171235399,Yes,Medium
143.1466603,75.02184456,36,47.5909222,113,1.863773122,5,Sofa,Metal,Green,Suburban,Winter,Retail,BrandA,6080.713623,6005.691779,Profit,98.76623289,168.9087118,53.81162498,2.083940127,Yes,Medium
282.4576828,174.8582845,21,38.0939889,35,22.99671883,3,Table,Glass,White,Urban,Winter,Retail,BrandB,9922.533661,9747.675377,Profit,98.23776577,472.5016029,283.5009617,8.326584975,Yes,Medium
52.47760962,32.49552551,37,38.07735195,35,21.57634343,5,Chair,Fabric,Brown,Suburban,Winter,Retail,BrandC,5441.640037,5409.144511,Profit,99.40283581,147.0713523,155.4754296,0.878257446,Yes,Low
53.44881469,33.57443493,24,37.18394855,47,26.45138014,8,Bed,Wood,Red,Suburban,Summer,Retail,BrandA,10966.95382,10933.37938,Profit,99.69385815,456.9564091,233.339443,1.398934789,Yes,Low
148.5809641,84.05444107,25,43.42852627,50,19.18686294,7,Desk,Plastic,Black,Urban,Fall,Retail,BrandD,4298.885758,4214.831317,Profit,98.0447389,171.9554303,85.97771515,3.362177643,Yes,Medium
